id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek,rank
dc31cf58-dfb4-43f5-85a4-4c05ccba7506,Tommy,Tremble,240,29,TE73,TE,Carolina Panthers,,,240
59b7e673-7848-4028-a88d-9120c16ecd6d,Jordan,Matthews,240,20,TE73,TE,Carolina Panthers,,,240
a8bc8839-08e4-4650-af83-291ceeae7f68,Malik,Heath,240,15,WR187,WR,Green Bay Packers,,,240
9a3d5395-59b0-4523-97a3-93947a567628,A.T.,Perry,240,13,WR187,WR,Denver Broncos,,,240
d7e3d7b3-ab9f-48cb-a108-f538bc7327ef,Dylan,Laube,240,6,RB123,RB,Las Vegas Raiders,,,240
2fad1af2-6960-4290-816a-a37067173677,Brenden,Rice,240,5,WR187,WR,Los Angeles Chargers,,,240
ddea93e0-5ee6-4535-b6fb-00e44099c24e,Ryan,Flournoy,240,5,WR187,WR,Dallas Cowboys,,,240
fe8f2833-fae7-4899-a7e1-e21f92d0804d,Kenny,McIntosh,240,5,RB123,RB,Seattle Seahawks,,,240
306d9684-1cb8-4003-acc4-faebc4aeb2ac,Joe,Flacco,240,0,QB62,QB,Indianapolis Colts,,,240
ac313a1b-9549-4a03-8560-545137865b9c,Sione,Vaki,240,0,RB123,RB,Detroit Lions,,,240
b53f786f-f3a5-420e-801f-037ec5c0ccc5,Chris,Brooks,240,0,RB123,RB,Green Bay Packers,,,240
58a04e34-7838-414b-b013-3f11b861a60c,Tre'Quan,Smith,240,0,WR187,WR,,,,240
ed64099e-1b6c-45e7-b264-33112e193f03,Rondale,Moore,240,0,WR187,WR,Atlanta Falcons,,,240
8961024f-0354-401a-8e6f-9de8d7431824,Gardner,Minshew II,-,100,,QB,Las Vegas Raiders,,,
ccd006b7-f43c-4b5e-835e-f5c286328290,Odell,Beckham Jr.,-,49,,WR,,,,
d0978d7d-7112-4c71-aabf-f2f0ffad575b,Josh,Pederson,-,48,,TE,,,,
f76d6a27-7a30-4b0c-9141-970870ed4b60,Tyree,Jackson,-,48,,TE,Washington Commanders,,,
907051c5-b081-4f2e-b7c6-8a2cbea32f7f,Payne,Durham,-,47,,TE,Tampa Bay Buccaneers,,,
686d49dd-8451-4399-a21e-40c8a40d8855,Jacob,Warren,-,45,,TE,,,,
acab16b6-e112-4d8b-9a06-35cea2ded755,Trenton,Irwin,-,45,,WR,,,,
76524687-b98a-4f09-b5a9-56feffa112f5,Kyle,Juszczyk,-,45,,RB,San Francisco 49ers,,,
db14d3f0-2adb-45fb-a3c2-7588e559b202,Bryson,Nesbit,-,44,,TE,,,,
77b13eab-335c-4f05-a6d8-1a58b1d023a0,Johnny,Mundt,-,41,,TE,Minnesota Vikings,,,
fc629ecb-b1f8-4fac-ae91-eeb3aafcaae7,Ross,Dwelley,-,40,,TE,Atlanta Falcons,,,
c25a9bc2-190f-46bc-9ccb-42bd370aa0aa,Devin,Culp,-,39,,TE,Tampa Bay Buccaneers,,,
f5ab6459-5638-482c-b1f6-20b50685c9e2,Samaje,Perine,-,38,,RB,Kansas City Chiefs,,,
58cf3158-364c-463b-97e0-656456af4518,Jack,Doyle,-,37,,TE,,,,
ea3e342f-3f7e-4678-b531-e4ab6e111773,Brenden,Bates,-,36,,TE,Cleveland Browns,,,
59745df9-7f29-46b2-ba5f-d150a4026411,Jake,Tonges,-,36,,TE,San Francisco 49ers,,,
cadda21a-02de-4f84-9c31-9d8391897ffb,Josh,Reynolds,-,35,,WR,Jacksonville Jaguars,,,
01c5b8c2-fd98-4e9a-9e77-841deeb10da6,DeAndre,Carter,-,33,,WR,Chicago Bears,,,
ffd78480-b797-4253-a24e-d359c51b8b09,Pierre,Strong Jr.,-,32,,RB,Cleveland Browns,,,
5669b9cb-0471-4987-ba9c-31ee69ad48e2,Josh,Whyle,-,32,,TE,Tennessee Titans,,,
02639de5-0c4f-4ceb-95e7-028f3778303f,Braxton,Berrios,-,29,,WR,Miami Dolphins,,,
cc6f650d-e0cc-41de-a2ed-42d64edcbc1a,Sean,McKeon,-,29,,TE,Indianapolis Colts,,,
60c1936a-c7f5-400a-a40e-6fec805ff659,Trey,Burton,-,29,,TE,,,,
94af74bb-ca3d-4a95-b2b4-3b44cd2c3089,Ben,Sims,-,27,,TE,Green Bay Packers,,,
e3fe9c34-6c7b-4e69-bc71-a972c65572c9,Jase,McClellan,-,27,,RB,Atlanta Falcons,,,
aae9f665-743f-4621-9397-96b32cabf301,Nick,Boyle,-,27,,TE,,,,
b632c85b-5e7d-44c7-aa9b-7010a803eb2d,Dalton,Keene,-,27,,TE,Houston Texans,,,
249e386f-d04d-4e51-aa93-7a8c787971bb,Jesper,Horsted,-,27,,TE,,,,
9d3aad63-2faf-4fdc-a260-e3429cc20b83,Dominique,Dafney,-,26,,TE,Carolina Panthers,,,
34d85b93-91c1-469c-b7a7-3d10818afc51,Teagan,Quitoriano,-,26,,TE,Houston Texans,,,
01c93315-b511-4e1f-a191-fb8848567d6c,Drew,Sample,-,25,,TE,Cincinnati Bengals,,,
321ceb4b-0e13-4404-8f9c-fef82d8fbe80,Eric,Ebron,-,25,,TE,,,,
98a53abe-264c-40ca-a5e9-3918b1993e22,Marcedes,Lewis,-,24,,TE,Chicago Bears,,,
d2f080ee-c552-47a5-b7ec-47a0a7015452,Ashton,Dulin,-,24,,WR,Indianapolis Colts,,,
0ca9dc70-d519-49a4-966d-f0313ad70fce,Trey,Sermon,-,23,,RB,Indianapolis Colts,,,
4e78546c-662e-4f3c-aee3-49c1157167b6,Tyler,Kroft,-,23,,TE,,,,
cafed73e-c00b-43c4-87ab-c25bf04f9c0f,Nelson,Agholor,-,23,,WR,Baltimore Ravens,,,
def7df9c-0b06-4a51-ac7d-7e0a0537b3b6,Cole,Turner,-,22,,TE,Washington Commanders,,,
cb9f236a-3177-4d8d-8dec-d7d937d0dd24,Cedrick,Wilson,-,22,,WR,New Orleans Saints,,,
e36fe442-8a2b-4b16-96d0-1c1f69df4952,Jalen,Brooks,-,21,,WR,Dallas Cowboys,,,
e47962bf-1e3b-400f-adb9-f3065615d797,Tanner,Hudson,-,21,,TE,Cincinnati Bengals,,,
3f1e1eb1-b249-4a01-9294-df4b6922b20b,Derius,Davis,-,21,,WR,Los Angeles Chargers,,,
cdda3dc3-d095-4160-89b7-4e05d8debe4f,Hunter,Bryant,-,21,,TE,,,,
53e6094d-9df5-4852-a312-29b0ca764375,Deuce,Vaughn,-,21,,RB,Dallas Cowboys,,,
d25ad461-7542-4deb-a816-95cce95e01ec,Brandon,Powell,-,20,,WR,Minnesota Vikings,,,
5b5ba42a-c953-47b6-87d6-41b66c23b66a,Thomas,Odukoya,-,20,,TE,Tennessee Titans,,,
fa2e8269-f97f-4e3a-a842-26f3701cbbb4,Tyler,Scott,-,20,,WR,Chicago Bears,,,
cec64f10-30c4-448a-922e-8d5d13c76fb9,Benjamin,Yurosek,-,20,,TE,,,,
4c173b35-da3d-4902-a2ea-45898415bc00,Eric,Gray,-,20,,RB,NY Giants,,,
b4912b2d-1d98-4e27-9223-ca7146749198,Trent,Sherfield,-,20,,WR,Minnesota Vikings,,,
5fa59152-8b3b-42f6-88b8-5bc41f43196a,Chris,Conley,-,19,,WR,San Francisco 49ers,,,
99f882c5-c8db-4b52-90c2-f415b24a0228,Davis,Allen,-,19,,TE,Los Angeles Rams,,,
ea22c370-672a-414b-a7da-ce651cda452e,Rakim,Jarrett,-,19,,WR,Tampa Bay Buccaneers,,,
1f71a03e-b2a1-4b81-854f-f7d2b0221d78,Xavier,Gipson,-,18,,WR,NY Jets,,,
5989b4eb-8d00-4fcd-be2c-1c3c689c46ac,Ronnie,Rivers,-,17,,RB,Los Angeles Rams,,,
6f87dd2a-750e-4133-9a91-e940f70ddc47,Casey,Washington,-,17,,WR,Atlanta Falcons,,,
232039b1-8b4f-453a-8895-331cffec7721,Antoine,Green,-,16,,WR,Detroit Lions,,,
5cb7a3a1-b342-452e-bce5-9094cafdac4a,Trey,Knox,-,16,,TE,,,,
a0df2f42-6487-4103-aae2-c0451744a021,Zach,Pascal,-,16,,WR,Arizona Cardinals,,,
914954d5-6b03-47cb-8a7a-1cd6d10b16b9,Daniel,Bellinger,-,16,,TE,NY Giants,,,
ef549c51-a0eb-45eb-90b2-f03de6f75978,Brock,Wright,-,16,,TE,Detroit Lions,,,
ec88a460-9c57-46b4-b821-0e4576ce0cc8,Jeff,Wilson Jr.,-,16,,RB,Miami Dolphins,,,
e12bd36c-3f1e-4b3d-850c-6ddebc344d10,Velus,Jones Jr.,-,16,,WR,Carolina Panthers,,,
3b7aa178-0bbc-4813-8aaa-6ad0462e662c,Josh,Oliver,-,15,,TE,Minnesota Vikings,,,
33bd3b4f-cf1c-4d46-935d-efb713185a78,Jackson,Hawes,-,15,,TE,,,,
0a44388b-7fb8-46e1-aa3c-49441ede241a,Ezekiel,Elliott,-,15,,RB,Dallas Cowboys,,,
b4e480d7-332a-4a37-b35e-870100f0597e,Charlie,Jones,-,14,,WR,Cincinnati Bengals,,,
67692c14-d9a5-4de9-8291-9f6ad3be2c3d,Austin,Hooper,-,14,,TE,New England Patriots,,,
e3894b9f-e5c3-4ed3-9204-962385ebba87,Mo,Alie-Cox,-,14,,TE,Indianapolis Colts,,,
d29935b7-d396-4b9a-8148-5ef4ee1f634e,D'Ernest,Johnson,-,13,,RB,Jacksonville Jaguars,,,
9100d36d-af01-495b-94af-9712235c0cd6,Thomas,Yassmin,-,13,,TE,Denver Broncos,,,
86979b87-cc6e-4965-b8ed-a3a8870bd461,Leonard,Taylor,-,13,,TE,,,,
86ba5c97-fad5-4aae-8f52-fab218181563,Troy,Fumagalli,-,13,,TE,,,,
bf4d8b8b-52b8-457a-a0ba-3c57c470c75d,Jordan,Mims,-,13,,RB,New Orleans Saints,,,
130d559f-d41e-4c76-a9ad-4d130bbdcd26,Hayden,Hurst,-,13,,TE,Los Angeles Chargers,,,
08349c10-a714-477f-87b8-9dbb894aa999,Quintin,Morris,-,13,,TE,Buffalo Bills,,,
071e6770-7ccb-40bc-bcab-8d7d7bbbbada,Durham,Smythe,-,13,,TE,,,,
0a3a10f8-5127-4ef8-a9c6-cfa09f0303e2,David,Wells,-,13,,TE,,,,
c7623b8c-d247-485e-8ad9-480844032119,Tucker,Fisk,-,13,,TE,Los Angeles Chargers,,,
ac415882-01a4-4dcc-bd01-9f1b60e615cf,Jha'Quan,Jackson,-,12,,WR,Tennessee Titans,,,
a56614a8-c401-46e2-b098-61e7eaf27f44,Scotty,Washington,-,12,,TE,,,,
86ec35e5-64fd-433b-912a-e9a8c0b79348,Lucas,Krull,-,11,,TE,Denver Broncos,,,
6829aebb-13ea-4faf-b88f-5b4dde3776c2,Jordan,Akins,-,11,,TE,Cleveland Browns,,,
b65fd963-6d00-4600-ab4a-361a12b10a62,Feleipe,Franks,-,11,,TE,Carolina Panthers,,,
2caf0287-25cd-4e58-9ecd-397ff16a1b73,Will,Mallory,-,11,,TE,Indianapolis Colts,,,
9b5476c3-1f4d-4723-a0c1-6bcbf7e1c4f2,Cam,Grandy,-,11,,TE,Cincinnati Bengals,,,
c1928290-5fe1-4ccd-a266-a46f70e7549c,Irv,Smith Jr.,-,11,,TE,Houston Texans,,,
10c54a95-6fbe-47e8-846b-ec56e2a01b8e,Treyton,Welch,-,10,,TE,New Orleans Saints,,,
8e511779-1d7e-4ce5-968d-a4f5aa859703,Kenny,Yeboah,-,10,,TE,NY Jets,,,
66f4f669-4c51-4660-9fec-e562ce1c30dc,Dallin,Holker,-,10,,TE,New Orleans Saints,,,
4111c4cb-e1cb-4af4-913c-3d02b2e971cc,John,FitzPatrick,-,9,,TE,Green Bay Packers,,,
ccff4d17-5420-4eef-af69-a2bfae72e84f,Peyton,Hendershot,-,9,,TE,Kansas City Chiefs,,,
b11f3679-dd1a-46f7-8187-0baf9003733f,Drew,Ogletree,-,9,,TE,Indianapolis Colts,,,
187fcdcd-5e72-43c9-ab93-92d10ab8ffb5,Nyheim,Hines,-,8,,RB,,,,
0767ca69-b743-42d9-9305-15598d98d3c2,Craig,Reynolds,-,8,,RB,Detroit Lions,,,
3a24e7ec-322f-4ccb-b3f6-6dc589e16bdd,Harrison,Bryant,-,8,,TE,Las Vegas Raiders,,,
6726f138-4eee-401f-b75c-b6ac71c8daa7,Devin,Duvernay,-,8,,WR,Jacksonville Jaguars,,,
28d5a6df-240e-4f5a-9969-beed093e837f,Trevon,Wesco,-,8,,TE,,,,
88f67263-f0af-4dea-ae86-53db53780671,Brevin,Jordan,-,8,,TE,Houston Texans,,,
dee0ae3f-9c13-44a0-8140-0e94c51fdbcf,Mecole,Hardman Jr.,-,8,,WR,Kansas City Chiefs,,,
7c509d91-ac04-4f29-9320-87b1e283fcd9,Charlie,Woerner,-,8,,TE,Atlanta Falcons,,,
cd8a6728-ad3f-4583-bed5-5515c67908f2,MyCole,Pruitt,-,8,,TE,Pittsburgh Steelers,,,
f2421162-49cc-4fda-8d9f-f514b00095b9,Blake,Watson,-,7,,RB,Denver Broncos,,,
e2bd4528-653a-4775-80a0-571f6769b9e5,DeeJay,Dallas,-,7,,RB,Arizona Cardinals,,,
9215837a-0620-4cb9-ac94-bcd152310234,Skyy,Moore,-,7,,WR,Kansas City Chiefs,,,
27dc0d67-57af-4f8c-a06a-10846e46b2b9,Blake,Jarwin,-,7,,TE,,,,
d8c4a889-adfa-41de-8a7d-8e2694fb77b3,John,Stephens,-,7,,TE,Dallas Cowboys,,,
1e3951fe-03de-4458-ba9d-81369130b150,Jacob,Hollister,-,7,,TE,,,,
d1248226-8ec9-437e-a830-8f60f1c6d7d6,Kahale,Warring,-,7,,TE,,,,
e9a4df62-e04f-444c-8669-fd7a39d27449,Scotty,Miller,-,7,,WR,,,,
e6958f82-bdcd-413f-9766-52e88d642197,Deonte,Harty,-,7,,WR,Baltimore Ravens,,,
4e1701be-e852-4b2d-8740-0f4ca832418d,Connor,Heyward,-,6,,TE,Pittsburgh Steelers,,,
32e21406-5d68-4646-b448-a221adeba970,Robert,Woods,-,6,,WR,Houston Texans,,,
51e3f2a2-dad1-4f05-a197-d7600126b4f4,Tanner,Taula,-,6,,TE,Tampa Bay Buccaneers,,,
df7551d0-fdb7-4509-8109-d3211ab395c4,Tip,Reiman,-,6,,TE,Arizona Cardinals,,,
c7753bfc-b6bd-4b27-81bf-8fb678521a5a,Jaheim,Bell,-,6,,TE,New England Patriots,,,
3cfe9357-8041-438d-9c3d-80a701de7fad,Chris,Moore,-,6,,WR,Washington Commanders,,,
08d99fb8-8e7a-4d87-a937-2a261aa9f64a,Ronnie,Bell,-,6,,WR,Detroit Lions,,,
20f19ac8-fd6c-4093-98c6-d445813c32e7,Kevin,Rader,-,5,,TE,,,,
2d3998a5-8460-4c4e-9b2b-7221ea29632e,Hassan,Haskins,-,5,,RB,Los Angeles Chargers,,,
34750bd0-d1a1-436d-8408-7f743d214b43,Brevyn,Spann-Ford,-,5,,TE,Dallas Cowboys,,,
6781f33f-7afc-44fe-b1d7-08128e4f5626,Charlie,Kolar,-,5,,TE,Baltimore Ravens,,,
6c5fc2a7-4e64-4cd6-ba03-e12d595b2061,John,Bates,-,5,,TE,Washington Commanders,,,
7cd831c7-5bbd-47b5-a6d9-f3d305f62fc1,Luke,Farrell,-,5,,TE,Jacksonville Jaguars,,,
d96c4c24-d08f-4a72-9eeb-355609125172,Ian,Thomas,-,5,,TE,Carolina Panthers,,,
dacaf051-949d-4c4b-ae0c-2ac9c80b5275,Anthony,Gould,-,5,,WR,Indianapolis Colts,,,
f2a02c2f-4d1d-4856-9256-c2adeed0fb45,Israel,Abanikanda,-,5,,RB,San Francisco 49ers,,,
8019ace1-e0d9-4028-9cd2-8a1c32f2c8ca,Patrick,Taylor,-,4,,RB,San Francisco 49ers,,,
02380cc3-9b21-49e5-a096-d2f562cb4bb3,Ameer,Abdullah,-,4,,RB,Las Vegas Raiders,,,
6c0da0a8-2d11-4070-b8ea-b1524247a5a0,Keilan,Robinson,-,4,,RB,Jacksonville Jaguars,,,
efc8ec82-d951-4a83-a5d4-5593baf9c9d2,Tylan,Wallace,-,4,,WR,Baltimore Ravens,,,
d2b26c7b-0044-4ea0-a96e-7c1f16f868ce,Jeremy,McNichols,-,4,,RB,Washington Commanders,,,
f2b8acc8-f822-4121-8703-7382c4bd08ba,Dylan,Leonard,-,4,,TE,,,,
2cff1e8a-9886-4fa2-ab65-a304e5011e3c,John Samuel,Shenker,-,3,,TE,,,,
10129d36-612e-44de-a102-78daeb898ed2,Julius,Chestnut,-,3,,RB,Tennessee Titans,,,
f6a6ddcc-e2c5-4b13-bd2e-8052ea5c7b5c,Jeremy,Ruckert,-,3,,TE,NY Jets,,,
0e20aff9-1594-4003-928f-fe01de259a7f,Clive,Walford,-,3,,TE,,,,
82da25a5-e64f-49ad-a3d5-193c45322c66,Eric,Saubert,-,2,,TE,San Francisco 49ers,,,
6cb072d9-003e-4fed-81e3-22f622d86fa0,Tommy,Hudson,-,0,,TE,,,,
74083bb2-093d-4e00-8a42-6fc3f34d677b,Logan,Diggs,-,0,,RB,,,,
742101b9-5889-43d9-89ba-fd3d54dacf35,Lan,Larison,-,0,,RB,,,,
6c3db5db-e34c-4455-86dd-2f09dac85121,Isaac,TeSlaa,-,0,,WR,,,,
74a5f120-75ac-4d07-9b2d-7c86b4ac7623,Jared,Wayne,-,0,,WR,Houston Texans,,,
75077f04-f8ce-4072-89a0-cb7e2df87b61,Tre',McKitty,-,0,,TE,Cleveland Browns,,,
756d27a4-e8f3-494d-9396-d020e24e976f,Brett,Rypien,-,0,,QB,Minnesota Vikings,,,
75c060d6-437b-4f97-bfbc-8e602c32365a,Zack,Kuntz,-,0,,TE,NY Jets,,,
75cf7e1c-9102-44bd-b414-e58b102b100f,Trishton,Jackson,-,0,,WR,Arizona Cardinals,,,
75ff049e-ca34-4265-90a7-daa9772c05ab,Treshaun,Ward,-,0,,RB,,,,
7640e50d-cd66-45f4-905a-b1171c45caf1,Michael,Wiley,-,0,,RB,Washington Commanders,,,
6bfc96c5-5ca0-426e-8630-2c7e459ec312,Kyle,Allen,-,0,,QB,Pittsburgh Steelers,,,
6ae92feb-df60-4a70-89a5-0ac846f50852,Cephus,Johnson,-,0,,WR,,,,
7685a1af-1968-43ee-a839-8c3bb6583da2,DeWayne,McBride,-,0,,RB,,,,
6aa62cd2-59ff-45d1-aa9b-2dac989e5fbb,Malik,Knowles,-,0,,WR,,,,
7700c724-0d7d-4c56-9c1e-4fc0909a16a1,Damien,Williams,-,0,,RB,,,,
77122663-5b0f-4c96-992b-e8aa19522c33,Adrian,Martinez,-,0,,QB,NY Jets,,,
6a91ed3b-2b0d-4238-a56b-05033ab87e87,Reggie,Gilliam,-,0,,RB,Buffalo Bills,,,
7796111b-b169-40a3-88b8-731a952487fb,Michael,Ezeike,-,0,,TE,,,,
6a739e9d-56de-47e6-bd9d-286ca8deb41d,Xavier,Grimble,-,0,,TE,,,,
77c10cfc-708e-4b42-a6b6-6bfe246adf66,Anthony,Schwartz,-,0,,WR,Miami Dolphins,,,
6a516c01-90d4-4af5-a766-b285dbee7f88,Nate,Adkins,-,0,,TE,Denver Broncos,,,
77e37f97-4879-4bab-bfde-de1ecbd81fba,Lucky,Jackson,-,0,,WR,Minnesota Vikings,,,
78596bcd-e81b-4e8f-ab25-6be964d09242,Dezmon,Patmon,-,0,,WR,,,,
6a056b16-d200-45c5-87de-e9e2a807e194,Elijah,Cooks,-,0,,WR,Philadelphia Eagles,,,
79360e21-5d96-448c-a3fa-eaf1ce26bc52,Jadon,Janke,-,0,,WR,,,,
69fdcea0-6548-4c74-a1a7-e865af21fafe,Trey,Sanders,-,0,,RB,,,,
69f58f99-6bdf-4940-bfe9-a6cff98c63c4,Lawrence,Keys,-,0,,WR,,,,
7acbf2ce-79db-4140-92a7-a7d4677e67f5,Ayir,Asante,-,0,,WR,,,,
7ad7f507-0ff0-4d96-863e-745cdea9e84f,Rodney,Smith,-,0,,RB,,,,
7b14d3bb-00d0-4725-9d14-c63ae0af367b,Kyric,McGowan,-,0,,WR,,,,
7b38b08c-e93b-4ca2-a49c-c2549a712570,Tony,Brown,-,0,,WR,,,,
69977e6b-c6b6-490e-9d9e-c0189af87446,Salvon,Ahmed,-,0,,RB,Indianapolis Colts,,,
7bbfa8b1-d829-4e50-bd1b-3785ebd1c266,Stephen,Anderson,-,0,,TE,,,,
7bc6bf67-e35a-4899-bdf0-438d99c3a6db,Larry,Rountree,-,0,,RB,,,,
7bc7d913-dff2-4beb-b6ca-5a97b021a40b,Nick,Mullens,-,0,,QB,Minnesota Vikings,,,
7c1d0bec-c29a-4c02-808e-51d610439384,Jabari,Small,-,0,,RB,Tennessee Titans,,,
7c358f3c-a472-4ec1-a9f6-2bd49cfe7be4,Cole,Beasley,-,0,,WR,,,,
7c38df6b-fdc0-4d64-9a32-9aa62e151af0,Chris,Evans,-,0,,RB,Cincinnati Bengals,,,
699174f4-38a1-44c0-84fa-2735479dd706,Noah,Whittington,-,0,,RB,,,,
69833d73-a95c-43bd-8b2a-dc7c1a0a0181,Drew,Plitt,-,0,,QB,,,,
0084ecd2-5e53-471f-8f65-22d7ae8882d9,Rashard,Higgins,-,0,,WR,,,,
69306371-2e50-4669-a472-3b3506089604,Jalen,White,-,0,,RB,,,,
7d0e1ad3-98cc-4c34-bd0e-a29bb3eb4963,Dontay,Demus,-,0,,WR,,,,
7d23a541-9210-4e65-b48f-eefb5db732ce,Pooka,Williams,-,0,,WR,,,,
68d4517c-be1c-4fcc-8f0e-16efedb0ada4,Moliki,Matavao,-,0,,TE,,,,
686b99f7-6957-46b6-8120-000cc094b958,Josiah,Deguara,-,0,,TE,Jacksonville Jaguars,,,
68663ab7-e025-4d49-bdbc-24bb65e5bc79,David,Martin-Robinson,-,0,,TE,Tennessee Titans,,,
7db769f0-ec48-4b0a-a655-2bc45d0ed1a6,Lynn,Bowden,-,0,,WR,,,,
68382eb5-dce0-4de4-b13f-2d917e32cda5,Brady,Russell,-,0,,TE,Seattle Seahawks,,,
7e8600d5-104f-4f22-81a4-e5f8c10d6a58,Cameron,Ball,-,0,,TE,,,,
7e9d84f9-f141-469e-8217-92d78b77d075,Cody,White,-,0,,WR,Seattle Seahawks,,,
7edba46d-0b0b-4fa1-8844-ca6c0099a514,Armani,Rogers,-,0,,TE,Buffalo Bills,,,
678425c0-f231-40a9-9d2c-e378eb9c28f8,Juan,Davis,-,0,,TE,,,,
6767d3ef-5421-492e-8b5b-11bb60d6e9e8,Rodney,Adams,-,0,,WR,,,,
803a58da-d874-4656-b9cc-b45d107ef70b,John,Kelly,-,0,,RB,Cleveland Browns,,,
8073ee59-f5bb-4139-8470-4cce73363291,Nick,Muse,-,0,,TE,Philadelphia Eagles,,,
67515e97-b931-4551-9f28-5392d903f7b8,Ty Son,Lawton,-,0,,RB,,,,
670b4b53-6c4c-456e-9aeb-0e50b7ba3310,Travis,Vokolek,-,0,,TE,Arizona Cardinals,,,
8192f963-51a2-4d3f-8e0b-f9ba69cab81d,Drake,Stoops,-,0,,WR,Los Angeles Rams,,,
66c828e7-489f-49c2-b1c4-ae6d533bf54a,Joshua,Cephus,-,0,,WR,Jacksonville Jaguars,,,
81dca238-901c-48f5-980f-745a5fe97978,Carson,Wentz,-,0,,QB,Kansas City Chiefs,,,
826aa853-473f-4184-857a-e8c84e2e9436,Tay,Martin,-,0,,WR,Tennessee Titans,,,
66b97cc0-2022-456e-afba-ec4c6f649539,Tyreik,McAllister,-,0,,WR,Las Vegas Raiders,,,
82bfa446-faf9-4138-94e3-91db42eeff01,Josh,Williams,-,0,,RB,,,,
82c6da2d-76b4-46fb-afe8-4119e560852d,Tre'Shaun,Harrison,-,0,,WR,,,,
8325e70a-15ad-4de5-9f9d-fd104a6b3ac7,Brandon,Allen,-,0,,QB,San Francisco 49ers,,,
669e037d-90c4-4226-9f25-29a8babe9110,Kadarius,Toney,-,0,,WR,,,,
83b1e6f4-3f3d-4353-8e04-069bbdf287b3,Cody,Latimer,-,0,,WR,,,,
665f118f-0e80-41a3-bb33-e6442226f470,Willie,Snead,-,0,,WR,,,,
8441c572-fdf5-4312-8413-1930e06c95c1,Max,Brosmer,-,0,,QB,,,,
846aa1f8-564f-4156-bd6d-563fb530e902,Roman,Hemby,-,0,,RB,,,,
8473c0a2-ae55-4115-9e4d-c74202c186ca,Jalen,Camp,-,0,,WR,,,,
65f6bc6d-8c71-425e-8a11-45b0985925c0,John,Ross,-,0,,WR,,,,
84b28be8-63d1-40b4-b041-89485ce9784f,Sam,Ehlinger,-,0,,QB,Indianapolis Colts,,,
64dd53b3-e959-4b2c-91de-676b4722e538,Deneric,Prince,-,0,,RB,,,,
64c055a7-3ed4-48e0-bc2b-3d6abad606a3,Tyrell,Shavers,-,0,,WR,Buffalo Bills,,,
8548238d-4e33-40cc-a5ab-b3149df11fc6,Kearis,Jackson,-,0,,WR,Houston Texans,,,
64ad5ebf-8f4b-497e-863f-29f5ab78b051,Zack,Annexstad,-,0,,QB,,,,
6467c526-1f67-48f7-aed9-59387ad64269,Julian,Fleming,-,0,,WR,,,,
863c8e1d-357b-46bf-86a9-79012d799ec8,Cordarrelle,Patterson,-,0,,RB,Pittsburgh Steelers,,,
64580e5f-5c70-48b4-ac62-70671790f8bc,Michael,Burton,-,0,,RB,Denver Broncos,,,
639759f5-af32-473c-905d-aa5d1f94d7e0,Nsimba,Webster,-,0,,WR,Chicago Bears,,,
6396080e-4f46-4982-b654-72bfa36dd86e,Daurice,Fountain,-,0,,WR,,,,
638eedd6-8554-4ea3-a1df-039ab3ea84a9,Mathew,Sexton,-,0,,WR,,,,
6336765f-354b-4b21-b44e-e94a14b1bd0b,Kaden,Smith,-,0,,TE,,,,
86f104f1-0d53-4f2d-80fc-0cbca647cba6,Jashaun,Corbin,-,0,,RB,,,,
62ff542b-09e7-41b6-93d8-e890f6babb5d,DJ,Turner,-,0,,WR,Las Vegas Raiders,,,
87b7b45a-31e6-405d-8667-173b7ba44c2a,Ryan,Tannehill,-,0,,QB,,,,
628dc5b0-63cd-412b-9deb-01bf8295667c,Michael,Trigg,-,0,,TE,,,,
625d4c50-c968-409d-b379-ed0fb45b77ad,Ethan,Fernea,-,0,,WR,,,,
87f8b1cd-a5bc-4d3f-9ae0-517672541606,Alex,Bachman,-,0,,WR,Las Vegas Raiders,,,
880968b7-3542-4b20-905e-a2ad633574ce,Lawrance,Toafili,-,0,,RB,,,,
88448414-d4c5-42ec-bb07-709150047c00,Mark,Redman,-,0,,TE,,,,
623d6cfc-2ef1-4fc4-be03-7c7f8642658a,Jeshaun,Jones,-,0,,WR,Minnesota Vikings,,,
8910f221-eb73-441c-93da-8b5e5c5ae35c,Collin,Johnson,-,0,,WR,Chicago Bears,,,
61cef035-f3c0-44b7-b6a5-708420a34d5e,Jordan,Waters,-,0,,RB,,,,
61b892bf-c414-4ab7-9f8b-3d24a7fd4d32,Jamal,Agnew,-,0,,WR,,,,
89c672d1-f533-4925-9d7e-c8e6aa68d96e,Jake,Haener,-,0,,QB,New Orleans Saints,,,
60ac06d2-bfd6-4fda-92b3-3422f7b0ff06,Boston,Scott,-,0,,RB,,,,
608b65b3-51d4-48ae-ae91-dd5f2b812277,Dede,Westbrook,-,0,,WR,,,,
8a67dbb8-f3db-42dc-bf3d-bc0e1f809f97,Tommy,DeVito,-,0,,QB,NY Giants,,,
601c1e3d-332b-4258-83db-91ef1c406ea1,Bailey,Zappe,-,0,,QB,Cleveland Browns,,,
8aae717b-2c35-4ecc-9102-0b9e05008afb,Aidan,Robbins,-,0,,RB,,,,
5ff18853-d5c4-4cb9-878d-e311c8a7f72b,Daylen,Baldwin,-,0,,WR,,,,
